threshold_pct,max_setup_hold_bars,ctx_dist_ema200,ctx_ema50_slope,ctx_supertrend,ctx_vol_z,ctx_bb_width_ratio,ctx_atr_pct,ctx_rsi,ctx_cmo,ctx_williams_r,ctx_vol_ratio,ctx_vol_sig,ctx_setup_bars,entry_threshold_pct,trades,win_rate,avg_return,avg_hold_bars,return_per_bar,tp_mult,sl_mult,tp_trail_mult,sl_trail_mult,max_holding_bars,time_decay_mult,active_trail_sl,time_decay_sl
0.24,10,-1.242087,-0.111442,0.0,3.4902,0.625252,0.147554,28.604838,-53.038876,-83.823342,1.881777,0.425532,5.106383,0.24,47,76.6,12.0773,11.17,2.702339,1.5,7.5,0.01,8.2,22,0.7000000000000001,True,True
0.24,12,-1.165064,-0.103245,0.0,3.241561,0.579598,0.137038,28.216356,-55.132911,-85.241467,1.743522,0.440678,6.372881,0.24,59,59.32,8.3361,7.05,2.058213,1.3,4.0,0.01,6.800000000000001,37,3.4000000000000004,True,True
0.24,14,-1.114336,-0.099724,0.0,3.196543,0.554609,0.131384,27.970056,-55.980503,-85.706421,1.863189,0.484848,7.121212,0.24,66,77.27,10.4443,14.02,2.253153,1.3,7.0,0.14,7.000000000000001,37,0.7000000000000001,True,True
0.24,16,-1.091387,-0.094188,0.0,3.121805,0.523934,0.124743,28.113937,-56.984225,-86.047843,1.91237,0.513158,8.223684,0.24,76,75.0,10.0303,13.97,2.104073,1.3,7.5,0.12,7.1000000000000005,45,1.1,True,True
0.24,18,-1.027979,-0.088683,0.0,2.947754,0.498152,0.118942,28.656021,-55.891121,-85.505888,1.832628,0.511364,9.534091,0.24,88,72.73,7.0021,12.64,2.014838,1.3,7.25,0.01,5.1000000000000005,31,0.8,True,True
0.24,20,-1.034169,-0.08665,0.0,2.899555,0.482523,0.116766,28.731553,-56.068696,-86.44901,1.812385,0.525773,10.494845,0.24,97,75.26,8.7482,16.08,2.052729,1.3,7.25,0.01,7.1000000000000005,47,0.1,True,True
0.24,22,-1.008579,-0.084303,0.0,2.818754,0.472512,0.115054,28.854374,-56.451853,-86.93977,1.843599,0.514563,11.135922,0.24,103,78.64,8.0297,16.61,1.89428,1.4,6.25,0.09999999999999999,8.9,43,0.30000000000000004,True,True
0.24,25,-0.948397,-0.079893,0.0,2.697908,0.454636,0.109182,28.779232,-56.807127,-87.492572,1.773335,0.516949,12.771186,0.24,118,76.27,6.6625,15.87,1.433438,1.3,7.5,0.37,8.6,43,0.30000000000000004,True,True
0.24,28,-0.904406,-0.077107,0.0,2.594074,0.444185,0.105862,28.889919,-56.588041,-87.325144,1.739678,0.538462,14.076923,0.24,130,74.62,7.321,17.69,1.66132,1.5,6.5,0.01,8.9,45,0.1,True,True
0.24,30,-0.893375,-0.07478,0.0,2.563343,0.436802,0.103065,28.812479,-56.904946,-87.353068,1.773769,0.560284,15.297872,0.24,141,63.83,2.2794,7.32,0.9909,1.0,7.25,0.14,8.7,47,3.2,True,True
0.24,35,-0.879581,-0.072955,0.0,2.443886,0.427816,0.10007,28.890182,-57.188147,-87.818577,1.723271,0.55414,17.127389,0.24,157,59.87,2.3782,4.99,0.790855,0.7,5.5,0.01,4.1000000000000005,41,4.7,True,True
0.24,40,-0.846868,-0.070343,0.0,2.502102,0.418953,0.098552,29.03629,-56.823794,-87.276198,1.736388,0.573099,18.842105,0.24,171,66.08,3.5147,13.69,1.170352,1.5,7.25,0.01,9.299999999999999,25,0.30000000000000004,True,True
0.24,45,-0.830351,-0.068429,0.0,2.438667,0.410424,0.096261,29.10044,-56.789973,-87.376759,1.744064,0.581522,20.538043,0.24,184,59.78,2.4966,7.99,0.633774,1.6,6.5,0.37,6.9,10,0.30000000000000004,True,True
0.24,50,-0.802845,-0.065935,0.0,2.417106,0.40071,0.094206,29.183894,-56.590793,-87.146221,1.858875,0.595,22.775,0.24,200,70.5,2.1229,10.21,1.046401,1.0,5.25,0.05,4.9,29,0.7000000000000001,True,True
0.26,2,-1.02916,-0.089701,0.0,5.610502,0.519051,0.124602,22.371924,-68.462026,-92.839633,4.341116,1.0,1.6,0.26,5,60.0,10.3264,13.6,1.852885,1.9000000000000001,7.0,0.06999999999999999,8.5,31,1.8000000000000003,True,True
0.26,3,-1.106404,-0.12469,0.0,5.353037,0.756392,0.158036,25.489675,-56.847529,-89.102839,2.650397,0.636364,2.363636,0.26,11,90.91,24.2038,11.18,2.941086,2.1,4.0,0.2,4.4,17,0.7000000000000001,True,True
0.26,4,-1.233731,-0.131586,0.0,5.37592,0.751992,0.170846,24.408598,-60.946071,-87.165249,2.520774,0.588235,2.941176,0.26,17,88.24,22.2559,11.12,3.675972,1.4,5.25,0.2,6.6000000000000005,29,0.6,True,True
0.26,5,-1.387005,-0.133191,0.0,4.514975,0.742366,0.169777,26.860186,-54.990044,-83.726561,2.257224,0.545455,3.409091,0.26,22,86.36,23.1473,16.0,3.484029,1.4,3.0,0.09999999999999999,8.4,50,0.1,True,True
0.26,6,-1.373055,-0.126629,0.0,4.380668,0.702133,0.16395,26.915684,-55.549644,-84.212444,2.173786,0.52,3.72,0.26,25,64.0,18.3995,9.16,2.781784,2.0,6.5,0.27,6.6000000000000005,34,5.2,True,True
0.26,7,-1.543888,-0.132872,0.0,4.240004,0.696539,0.166436,26.927336,-56.367177,-85.048609,2.366182,0.535714,4.071429,0.26,28,85.71,25.0946,18.21,3.111398,1.8,8.0,0.03,5.800000000000001,50,1.0,True,True
0.26,8,-1.540673,-0.132928,0.0,4.11299,0.690718,0.166436,27.023271,-56.56972,-85.227715,2.322224,0.517241,4.206897,0.26,29,86.21,24.9282,20.14,3.060021,1.9000000000000001,7.25,0.19,10.0,50,0.1,True,True
0.26,9,-1.459388,-0.128637,0.0,3.929828,0.679918,0.162017,27.728678,-54.392388,-84.271762,2.187538,0.46875,4.65625,0.26,32,81.25,16.7485,6.5,2.690273,1.7000000000000002,7.25,0.41000000000000003,5.9,7,0.30000000000000004,True,True
0.26,10,-1.462467,-0.125484,0.0,3.782741,0.656002,0.161002,28.262764,-53.850258,-84.124284,2.131032,0.485714,5.114286,0.26,35,77.14,17.8218,19.94,2.602176,1.9000000000000001,7.0,0.19,8.5,42,0.8,True,True
0.26,12,-1.327043,-0.11188,0.0,3.460704,0.598199,0.144921,27.642482,-56.535497,-85.013128,1.911109,0.5,6.586957,0.26,46,69.57,11.1624,23.07,1.927401,1.7000000000000002,7.75,0.06999999999999999,8.1,50,0.1,True,True
0.26,14,-1.239186,-0.108841,0.0,3.366095,0.575956,0.139127,27.131135,-58.501384,-85.427578,2.101238,0.54902,7.313725,0.26,51,74.51,13.405,21.75,1.789527,2.0,3.25,0.08,7.000000000000001,47,0.2,True,True
0.26,16,-1.235627,-0.106303,0.0,3.344615,0.556712,0.135028,26.972122,-59.128415,-86.32313,2.066782,0.553571,8.053571,0.26,56,71.43,12.1665,23.93,1.649541,2.2,8.0,0.09,7.7,42,0.30000000000000004,True,True
0.26,18,-1.242382,-0.102204,0.0,3.205401,0.53834,0.131866,27.573979,-58.778504,-86.584175,2.027196,0.539683,9.126984,0.26,63,66.67,7.7467,12.63,1.688871,1.4,7.5,0.21000000000000002,6.000000000000001,46,2.1,True,True
0.26,20,-1.221891,-0.098763,0.0,3.098744,0.518267,0.128162,27.929069,-58.260537,-87.34928,1.984458,0.549296,10.323944,0.26,71,66.2,6.1608,20.27,1.503215,1.9000000000000001,5.75,0.2,10.0,36,0.4,True,True
0.26,22,-1.161512,-0.094397,0.0,2.982863,0.503377,0.123993,27.877516,-59.164579,-88.014131,1.924115,0.544304,11.443038,0.26,79,54.43,5.7099,7.63,1.265316,1.4,8.0,0.04,7.1000000000000005,38,4.7,True,True
0.26,25,-1.111042,-0.090861,0.0,2.942989,0.488423,0.118398,27.600296,-59.504482,-88.550049,1.871522,0.545455,12.75,0.26,88,65.91,4.931,6.56,0.95953,0.8,7.25,0.01,3.1000000000000005,44,3.1,True,True
0.26,28,-1.026172,-0.085197,0.0,2.731223,0.462969,0.11162,27.946209,-58.884144,-88.681258,1.800263,0.557692,14.903846,0.26,104,75.96,9.6068,20.3,1.409718,2.0,7.25,0.24000000000000002,6.500000000000001,45,0.9,True,True
0.26,30,-0.991307,-0.081568,0.0,2.679814,0.452548,0.108443,27.96802,-59.005497,-88.760108,1.855275,0.570175,16.184211,0.26,114,74.56,6.3773,15.97,1.192941,1.4,4.0,0.060000000000000005,6.4,50,0.4,True,True
0.26,35,-0.966279,-0.078501,0.0,2.569531,0.440564,0.104438,28.162348,-58.61395,-88.620005,1.815735,0.574803,17.92126,0.26,127,70.87,4.7054,16.43,1.094916,1.3,5.25,0.21000000000000002,5.9,41,0.2,True,True
0.26,40,-0.928629,-0.075387,0.0,2.659671,0.435679,0.102742,28.445031,-58.183427,-87.881542,1.832176,0.587413,20.181818,0.26,143,70.63,2.1193,19.84,1.085681,1.4,7.75,0.18000000000000002,9.2,47,0.4,True,True
0.26,45,-0.921098,-0.074057,0.0,2.629839,0.432212,0.101178,28.42221,-58.176182,-87.681162,1.884167,0.602649,21.403974,0.26,151,70.2,2.2947,21.38,1.029741,1.6,7.75,0.21000000000000002,9.6,48,0.5,True,True
0.26,50,-0.888849,-0.071173,0.0,2.593163,0.422733,0.099368,28.569706,-57.739384,-86.967169,2.089082,0.626506,23.849398,0.26,166,68.67,1.9714,18.98,1.085896,1.3,7.75,0.26,9.6,43,0.1,True,True
0.28,2,-1.059869,-0.09523,0.0,5.640078,0.540274,0.130243,22.020631,-69.156781,-92.446983,4.294582,1.0,1.8,0.28,5,80.0,11.9398,15.6,1.974212,1.8,6.0,0.09999999999999999,6.1000000000000005,25,1.0,True,True
0.28,3,-1.096103,-0.114703,0.0,5.611376,0.655955,0.141631,24.38679,-60.043222,-89.805696,2.94592,0.666667,2.333333,0.28,9,77.78,18.2004,6.0,3.033408,2.2,2.75,0.27,4.1000000000000005,6,0.30000000000000004,True,True
0.28,4,-1.413577,-0.148392,0.0,5.198818,0.800023,0.186804,25.141652,-59.900046,-85.961854,2.218115,0.5,2.928571,0.28,14,92.86,22.7588,9.79,4.249612,0.8,7.75,0.060000000000000005,8.5,28,0.1,True,True
0.28,5,-1.345417,-0.138551,0.0,5.105788,0.755484,0.177286,24.727267,-61.196149,-86.631354,2.340233,0.5625,3.1875,0.28,16,93.75,21.7207,9.06,3.977634,0.8,6.25,0.12,2.4000000000000004,28,1.1,True,True
0.28,6,-1.584303,-0.142832,0.0,4.669777,0.711015,0.176314,25.0784,-60.410075,-87.198791,2.204145,0.526316,3.631579,0.28,19,89.47,30.9605,15.79,3.491848,1.9000000000000001,4.0,0.08,2.2,50,0.1,True,True
0.28,7,-1.765714,-0.151143,0.0,4.601454,0.717572,0.180949,25.237018,-60.404298,-87.380563,2.482324,0.52381,3.952381,0.28,21,85.71,28.1069,17.9,3.142337,1.9000000000000001,2.75,0.08,3.2,49,0.8,True,True
0.28,8,-1.751393,-0.150386,0.0,4.417597,0.708943,0.180289,25.440309,-60.487781,-87.51066,2.4191,0.5,4.136364,0.28,22,90.91,17.0988,9.09,3.196156,0.8,6.5,0.03,3.7,41,1.3000000000000003,True,True
0.28,9,-1.675555,-0.147355,0.0,4.148572,0.689059,0.173951,26.000537,-57.960762,-85.914713,2.419523,0.541667,4.541667,0.28,24,83.33,15.5036,6.92,3.072977,0.8,7.5,0.09,5.6000000000000005,47,3.0000000000000004,True,True
0.28,10,-1.655528,-0.141189,0.0,3.933599,0.657041,0.171309,26.884887,-56.861515,-85.540988,2.320499,0.555556,5.148148,0.28,27,85.19,14.0616,8.33,2.764693,0.8,7.0,0.12,5.500000000000001,25,1.0,True,True
0.28,12,-1.513225,-0.132919,0.0,3.858932,0.630225,0.161195,26.77114,-57.064975,-85.017627,2.197987,0.5625,6.0625,0.28,32,71.88,11.2617,5.56,2.31319,0.8,6.5,0.01,9.5,45,6.5,True,True
0.28,14,-1.352341,-0.124879,0.0,3.731516,0.593519,0.149508,25.418418,-61.511416,-85.69043,2.409164,0.605263,7.289474,0.28,38,76.32,10.8328,6.0,2.286479,0.8,5.75,0.02,9.7,30,3.3000000000000003,True,True
0.28,16,-1.372833,-0.118112,0.0,3.514004,0.564309,0.141845,25.467867,-61.987523,-87.304621,2.319273,0.644444,8.533333,0.28,45,77.78,7.9205,11.16,2.011253,0.8,8.0,0.09999999999999999,8.2,38,0.8,True,True
0.28,18,-1.388373,-0.111191,0.0,3.371688,0.543617,0.136771,26.052973,-62.154247,-88.227229,2.223707,0.607843,9.607843,0.28,51,80.39,7.0829,14.55,1.830678,0.9,5.75,0.01,8.9,50,0.30000000000000004,True,True
0.28,20,-1.31761,-0.106282,0.0,3.229802,0.52188,0.131174,26.401165,-61.754551,-88.8352,2.137155,0.586207,10.810345,0.28,58,75.86,10.286,22.4,1.661078,1.5,7.5,0.05,6.1000000000000005,48,0.30000000000000004,True,True
0.28,22,-1.266969,-0.101459,0.0,3.018358,0.508165,0.128787,27.13191,-61.131992,-89.569658,1.988148,0.545455,12.106061,0.28,66,80.3,7.7676,15.36,1.763255,1.1,6.75,0.16,6.2,44,0.4,True,True
0.28,25,-1.199706,-0.096839,0.0,3.014026,0.49616,0.121831,26.680744,-61.69614,-90.515112,1.917698,0.545455,13.831169,0.28,77,68.83,6.7387,9.13,1.584169,1.1,6.25,0.09999999999999999,6.800000000000001,17,0.5,True,True
0.28,28,-1.137199,-0.092483,0.0,2.846962,0.475988,0.11598,26.691122,-62.281007,-91.040653,1.83628,0.52809,15.629213,0.28,89,74.16,6.8621,14.67,1.537645,1.2000000000000002,4.0,0.17,4.300000000000001,43,0.30000000000000004,True,True
0.28,30,-1.113231,-0.089186,0.0,2.819906,0.467354,0.113295,26.540345,-63.092182,-90.970008,1.916601,0.5625,16.645833,0.28,96,75.0,7.0278,9.49,1.515252,1.0,5.75,0.11,6.6000000000000005,34,1.5000000000000002,True,True
0.28,35,-1.050415,-0.084454,0.0,2.689024,0.452798,0.108066,26.966829,-61.648513,-90.054277,1.863216,0.577982,18.568807,0.28,109,71.56,5.392,10.07,1.262175,1.0,8.0,0.16,9.4,48,2.1,True,True
0.28,40,-1.015938,-0.080854,0.0,2.762397,0.447718,0.106401,27.50339,-60.468837,-88.927328,1.880426,0.585366,20.780488,0.28,123,69.92,3.7887,18.72,1.289533,1.3,7.75,0.21000000000000002,7.9,42,0.30000000000000004,True,True
0.28,45,-1.011597,-0.079825,0.0,2.729043,0.443728,0.104941,27.421713,-60.582592,-88.813769,1.940386,0.59375,21.648438,0.28,128,71.88,3.8356,18.0,1.175102,1.4,7.75,0.13,6.2,44,0.8,True,True
0.28,50,-0.975661,-0.076386,0.0,2.679143,0.433748,0.102946,27.676004,-59.96444,-88.173363,2.137053,0.611111,24.652778,0.28,144,71.53,2.3061,13.12,1.041472,1.0,6.75,0.16,7.7,35,0.7000000000000001,True,True
0.3,3,-1.263395,-0.129017,0.0,5.785739,0.723288,0.156855,24.157885,-60.563592,-89.369041,2.971803,0.714286,2.428571,0.3,7,85.71,19.4531,5.43,3.358498,1.4,4.5,0.75,1.9000000000000001,6,1.3000000000000003,True,True
0.3,4,-1.630195,-0.170445,0.0,5.477578,0.88533,0.206422,24.265735,-61.65319,-87.841138,2.242414,0.545455,3.0,0.3,11,81.82,24.7883,5.91,4.500131,0.8,6.5,0.06999999999999999,2.2,50,8.0,True,True
0.3,5,-1.465555,-0.1501,0.0,5.115671,0.801391,0.190112,24.638876,-61.710115,-86.060265,2.302633,0.571429,3.428571,0.3,14,100.0,23.518,9.14,4.347633,0.8,3.75,0.01,2.3000000000000003,45,0.7000000000000001,True,True
0.3,6,-1.711345,-0.152847,0.0,4.62662,0.743588,0.186762,25.046917,-60.740862,-86.795239,2.15717,0.529412,3.882353,0.3,17,88.24,28.3194,14.24,3.415914,1.6,4.25,0.14,9.0,50,1.9000000000000001,True,True
0.3,7,-1.898479,-0.160978,0.0,4.555648,0.747407,0.190785,25.225546,-60.699657,-87.038625,2.469575,0.526316,4.210526,0.3,19,94.74,19.8448,8.53,3.45685,0.8,2.75,0.09,5.000000000000001,35,0.30000000000000004,True,True
0.3,8,-1.876087,-0.159653,0.0,4.355696,0.736423,0.189567,25.44974,-60.77672,-87.198828,2.400666,0.5,4.4,0.3,20,95.0,19.0798,8.6,3.31185,0.8,6.25,0.06999999999999999,2.0,50,1.7000000000000002,True,True
0.3,9,-1.786749,-0.158232,0.0,4.227373,0.725151,0.185749,25.697096,-59.057572,-85.980937,2.415502,0.52381,4.619048,0.3,21,80.95,15.8539,5.67,3.083815,0.8,4.25,0.09999999999999999,2.1,46,7.4,True,True
0.3,10,-1.818471,-0.158425,0.0,4.108499,0.707848,0.185435,25.979137,-58.858163,-85.886169,2.402518,0.545455,4.863636,0.3,22,81.82,16.5947,6.82,3.216735,0.8,6.75,0.04,6.1000000000000005,41,2.5000000000000004,True,True
0.3,12,-1.619605,-0.143293,0.0,3.878658,0.663633,0.172254,26.705553,-57.484585,-85.492509,2.154676,0.535714,6.214286,0.3,28,89.29,14.2701,8.39,2.861379,0.8,3.25,0.01,4.2,41,0.8,True,True
0.3,14,-1.464082,-0.132512,0.0,3.819182,0.622959,0.159051,25.245569,-62.12308,-85.843003,2.43444,0.575758,7.363636,0.3,33,90.91,13.2838,8.79,2.551963,0.9,3.0,0.04,7.2,36,0.6,True,True
0.3,16,-1.431059,-0.123876,0.0,3.484001,0.581604,0.147472,25.34059,-62.473946,-87.128402,2.307802,0.634146,8.926829,0.3,41,82.93,10.047,12.1,2.326729,0.8,7.75,0.01,9.0,41,0.1,True,True
0.3,18,-1.42167,-0.119847,0.0,3.447563,0.572573,0.14434,25.804427,-61.575625,-87.522623,2.294525,0.613636,9.522727,0.3,44,81.82,9.8772,15.57,1.994492,1.1,6.0,0.01,7.4,42,0.1,True,True
0.3,20,-1.390848,-0.113008,0.0,3.248765,0.551793,0.139003,26.256917,-62.260279,-88.660008,2.178862,0.607843,10.882353,0.3,51,74.51,8.1879,10.12,1.895085,0.8,5.5,0.06999999999999999,9.5,25,0.1,True,True
0.3,22,-1.333914,-0.110223,0.0,3.174316,0.543443,0.136258,26.487649,-62.357314,-89.435619,2.09939,0.625,11.839286,0.3,56,76.79,6.7996,14.18,1.727997,1.1,7.5,0.08,9.6,32,0.1,True,True
0.3,25,-1.290772,-0.105778,0.0,3.079352,0.531881,0.130262,26.394966,-62.560405,-90.531085,2.002697,0.6,13.523077,0.3,65,81.54,10.7732,15.02,1.999506,1.3,8.0,0.2,7.1000000000000005,41,0.9,True,True
0.3,28,-1.199206,-0.100409,0.0,2.948735,0.508084,0.123206,26.311734,-63.330175,-91.223151,1.914052,0.592105,15.486842,0.3,76,80.26,10.6198,16.37,1.866919,1.3,7.25,0.01,9.2,47,0.4,True,True
0.3,30,-1.170217,-0.096448,0.0,2.950662,0.498686,0.120349,26.070967,-64.15138,-91.364063,1.853381,0.583333,16.845238,0.3,84,75.0,6.3941,10.44,1.27096,1.0,6.5,0.35000000000000003,5.300000000000001,37,1.3000000000000003,True,True
0.3,35,-1.135949,-0.092409,0.0,2.844573,0.482771,0.115347,26.31099,-63.460581,-91.110191,1.853321,0.610526,18.757895,0.3,95,76.84,7.5784,17.04,1.416476,1.3,6.25,0.19,6.1000000000000005,48,0.30000000000000004,True,True
0.3,40,-1.089771,-0.087826,0.0,2.925333,0.474167,0.113043,26.802446,-62.385165,-89.75829,1.878627,0.62037,21.046296,0.3,108,66.67,2.7893,12.79,1.152286,1.1,7.25,0.05,10.0,25,0.1,True,True
0.3,45,-1.080256,-0.086488,0.0,2.890556,0.469032,0.111755,26.785832,-62.370368,-89.633323,1.948242,0.625,21.8125,0.3,112,69.64,3.2317,16.85,0.694864,1.4,6.75,0.55,8.299999999999999,42,1.0,True,True
0.3,50,-1.054827,-0.083038,0.0,2.890771,0.458228,0.10982,26.889215,-62.130514,-89.2582,2.212268,0.645161,24.395161,0.3,124,68.55,3.4115,19.6,1.180984,1.3,7.0,0.03,9.1,45,0.1,True,True
0.35,3,-1.226587,-0.114439,0.0,5.854604,0.637164,0.14896,23.195076,-64.241568,-89.856212,3.626661,0.8,2.2,0.35,5,100.0,20.7003,16.4,1.923742,1.5,7.5,0.14,4.800000000000001,48,0.7000000000000001,True,True
0.35,4,-1.55689,-0.149967,0.0,5.997607,0.775597,0.194207,23.20336,-64.590803,-90.931601,2.614289,0.5,2.875,0.35,8,100.0,26.4382,17.5,2.759018,1.6,4.5,0.22,1.8,41,0.4,True,True
0.35,5,-1.535279,-0.160638,0.0,5.252043,0.820426,0.20541,24.96149,-60.766632,-86.367734,2.287801,0.4,3.3,0.35,10,100.0,26.6,11.5,3.567561,1.3,7.0,0.04,3.3000000000000003,27,0.1,True,True
0.35,6,-1.535279,-0.160638,0.0,5.252043,0.820426,0.20541,24.96149,-60.766632,-86.367734,2.287801,0.4,3.3,0.35,10,100.0,26.5998,12.6,3.243054,1.4,3.5,0.44,2.7,27,1.0,True,True
0.35,7,-1.57289,-0.145374,0.0,4.895267,0.747836,0.194651,26.622216,-57.826024,-85.377542,2.720718,0.538462,4.153846,0.35,13,92.31,20.1671,6.85,3.128098,2.1,4.0,0.51,4.5,7,1.1,True,True
0.35,8,-1.57289,-0.145374,0.0,4.895267,0.747836,0.194651,26.622216,-57.826024,-85.377542,2.720718,0.538462,4.153846,0.35,13,84.62,16.3841,5.77,3.367524,0.8,3.0,0.01,7.6000000000000005,35,4.7,True,True
0.35,9,-1.865356,-0.158973,0.0,4.367825,0.732879,0.19618,26.922791,-57.70933,-86.543409,2.495347,0.533333,4.8,0.35,15,86.67,25.0863,12.2,2.979871,1.5,4.25,0.03,8.4,46,2.5000000000000004,True,True
0.35,10,-1.90406,-0.159191,0.0,4.195594,0.708604,0.195097,27.233992,-57.519409,-86.377948,2.472503,0.5625,5.125,0.35,16,93.75,17.6244,8.31,3.083095,0.8,4.0,0.01,10.0,28,0.1,True,True
0.35,12,-1.850067,-0.152053,0.0,4.102147,0.696942,0.194961,28.296108,-54.800406,-84.056224,2.374728,0.529412,5.470588,0.35,17,88.24,20.7937,13.82,2.643086,1.5,3.75,0.11,4.7,27,0.1,True,True
0.35,14,-1.661037,-0.144349,0.0,4.106192,0.669859,0.180528,27.068257,-58.580938,-85.798094,2.298006,0.55,6.7,0.35,20,85.0,12.4226,7.75,2.629572,0.8,4.75,0.12,5.500000000000001,47,2.6,True,True
0.35,16,-1.818837,-0.142589,0.0,3.525179,0.622484,0.168948,26.309074,-60.444242,-87.077683,2.270561,0.615385,8.692308,0.35,26,76.92,14.6259,15.08,1.950014,1.5,6.5,0.16,4.300000000000001,50,1.7000000000000002,True,True
0.35,18,-1.716824,-0.138425,0.0,3.649342,0.616077,0.163619,26.263736,-60.074933,-87.714765,2.309384,0.642857,9.321429,0.35,28,82.14,11.9583,14.46,2.074841,1.1,7.0,0.04,9.299999999999999,44,0.2,True,True
0.35,20,-1.674379,-0.133792,0.0,3.494577,0.603813,0.15945,26.552259,-60.816291,-88.48955,2.198438,0.645161,10.322581,0.35,31,80.65,11.559,6.39,2.010324,1.6,6.25,0.09999999999999999,5.300000000000001,7,0.8,True,True
0.35,22,-1.576089,-0.127782,0.0,3.346677,0.585171,0.153255,26.570845,-62.189111,-88.92623,2.056066,0.6,11.571429,0.35,35,82.86,7.8135,12.63,2.117261,0.8,8.0,0.02,9.1,35,0.30000000000000004,True,True
0.35,25,-1.486522,-0.1229,0.0,3.251817,0.577592,0.146292,26.728584,-61.544355,-88.914687,2.038415,0.65,13.075,0.35,40,75.0,5.3416,8.35,1.839671,0.7,7.0,0.11,6.300000000000001,37,1.8000000000000003,True,True
0.35,28,-1.437474,-0.115787,0.0,2.971975,0.538357,0.135578,26.634739,-62.617757,-89.777218,1.905086,0.588235,16.117647,0.35,51,82.35,11.1607,19.59,1.937305,1.6,6.5,0.16,6.500000000000001,46,0.30000000000000004,True,True
0.35,30,-1.420607,-0.111788,0.0,2.874154,0.529356,0.133717,26.843318,-62.46117,-90.380033,1.841132,0.596491,17.526316,0.35,57,80.7,9.0658,16.68,1.900698,1.5,7.0,0.01,8.1,36,0.1,True,True
0.35,35,-1.291006,-0.10441,0.0,3.015014,0.51003,0.124974,26.447239,-62.815552,-90.384794,1.810946,0.585714,20.414286,0.35,70,74.29,8.7193,20.73,1.144469,1.8,4.5,0.19,5.9,47,0.2,True,True
0.35,40,-1.247353,-0.099627,0.0,2.985764,0.494937,0.122421,27.103198,-61.077282,-89.111613,1.801544,0.5875,22.6,0.35,80,75.0,5.4206,16.88,1.566538,1.5,7.5,0.14,7.9,33,0.4,True,True
0.35,45,-1.223117,-0.098649,0.0,2.998593,0.499132,0.119717,26.754578,-61.816296,-89.27022,1.849518,0.586207,24.149425,0.35,87,57.47,5.0686,17.8,1.020526,2.0,7.5,0.14,9.1,42,1.6,True,True
0.35,50,-1.167281,-0.09355,0.0,3.012547,0.483792,0.116622,26.799346,-61.746233,-88.527832,2.223179,0.628866,26.659794,0.35,97,74.23,5.8223,23.2,1.474335,1.6,8.0,0.16,9.6,48,0.5,True,True
0.4,4,-1.660473,-0.158846,0.0,6.485149,0.722048,0.213674,21.705695,-69.794945,-89.351501,2.855089,0.428571,3.142857,0.4,7,100.0,20.6819,10.0,4.308989,0.8,5.0,0.11,1.8,22,1.1,True,True
0.4,5,-1.660473,-0.158846,0.0,6.485149,0.722048,0.213674,21.705695,-69.794945,-89.351501,2.855089,0.428571,3.142857,0.4,7,85.71,19.7581,11.43,4.267396,0.7,6.25,0.16,9.7,34,1.7000000000000002,True,True
0.4,6,-1.660473,-0.158846,0.0,6.485149,0.722048,0.213674,21.705695,-69.794945,-89.351501,2.855089,0.428571,3.142857,0.4,7,71.43,17.5926,8.14,4.141863,0.8,7.75,0.01,2.9000000000000004,46,3.5000000000000004,True,True
0.4,7,-1.739297,-0.152708,0.0,6.157018,0.70087,0.210682,23.192076,-65.545328,-87.891302,2.717125,0.5,3.625,0.4,8,100.0,19.3245,11.38,3.839452,0.8,6.5,0.08,5.6000000000000005,32,1.2000000000000002,True,True
0.4,8,-1.739297,-0.152708,0.0,6.157018,0.70087,0.210682,23.192076,-65.545328,-87.891302,2.717125,0.5,3.625,0.4,8,75.0,16.3726,5.75,3.697134,0.8,6.0,0.08,8.4,13,2.1,True,True
0.4,9,-1.739297,-0.152708,0.0,6.157018,0.70087,0.210682,23.192076,-65.545328,-87.891302,2.717125,0.5,3.625,0.4,8,100.0,18.4093,10.88,3.818889,0.7,7.25,0.14,2.7,33,0.2,True,True
0.4,10,-2.24142,-0.175297,0.0,5.616506,0.702909,0.214488,23.767063,-64.113248,-88.300639,2.526696,0.444444,4.333333,0.4,9,100.0,22.5678,13.44,3.48676,1.3,7.0,0.03,9.4,36,1.2000000000000002,True,True
0.4,12,-2.115896,-0.161552,0.0,5.315554,0.683652,0.212318,25.919353,-58.831559,-84.16144,2.35506,0.4,5.0,0.4,10,90.0,18.482,16.3,3.06102,1.3,4.75,0.13,2.7,42,0.9,True,True
0.4,14,-1.923542,-0.156104,0.0,5.255023,0.666967,0.20171,25.135503,-61.135171,-84.591208,2.410799,0.454545,5.818182,0.4,11,72.73,17.4214,6.55,3.183006,1.4,4.75,0.13,5.800000000000001,8,1.0,True,True
0.4,16,-1.959273,-0.143808,0.0,4.536659,0.644522,0.179523,23.229401,-66.421033,-86.156828,2.41361,0.533333,8.533333,0.4,15,80.0,12.3632,16.73,2.492922,1.6,5.0,0.15000000000000002,8.4,36,0.4,True,True
0.4,18,-2.193939,-0.155797,0.0,4.335835,0.645426,0.183508,23.645459,-64.936228,-86.779489,2.308539,0.5,9.125,0.4,16,93.75,18.4837,19.88,2.603455,1.4,6.25,0.03,7.300000000000001,50,0.4,True,True
