threshold_pct,max_setup_hold_bars,ctx_dist_ema200,ctx_ema50_slope,ctx_supertrend,ctx_vol_z,ctx_bb_width_ratio,ctx_atr_pct,ctx_rsi,ctx_cmo,ctx_williams_r,ctx_vol_ratio,ctx_vol_sig,ctx_setup_bars,entry_threshold_pct,trades,win_rate,avg_return,avg_hold_bars,return_per_bar,tp_mult,sl_mult,max_holding_bars
0.3,45,-1.080256,-0.086488,0.0,2.890556,0.469032,0.111755,26.785832,-62.370368,-89.633323,1.948242,0.625,21.8125,0.3,112,71.43,4.1678,20.18,1.22406,1.4,8.0,44
0.3,50,-1.054827,-0.083038,0.0,2.890771,0.458228,0.10982,26.889215,-62.130514,-89.2582,2.212268,0.645161,24.395161,0.3,124,70.16,2.7785,17.56,1.204724,1.05,8.0,44
0.35,3,-1.226587,-0.114439,0.0,5.854604,0.637164,0.14896,23.195076,-64.241568,-89.856212,3.626661,0.8,2.2,0.35,5,100.0,17.6412,14.0,2.128698,1.25,5.25,44
0.35,4,-1.55689,-0.149967,0.0,5.997607,0.775597,0.194207,23.20336,-64.590803,-90.931601,2.614289,0.5,2.875,0.35,8,100.0,22.1359,6.88,3.235727,1.55,5.25,7
0.35,5,-1.535279,-0.160638,0.0,5.252043,0.820426,0.20541,24.96149,-60.766632,-86.367734,2.287801,0.4,3.3,0.35,10,100.0,22.1851,10.4,3.979142,0.8,5.5,32
0.35,6,-1.535279,-0.160638,0.0,5.252043,0.820426,0.20541,24.96149,-60.766632,-86.367734,2.287801,0.4,3.3,0.35,10,80.0,20.5884,5.8,3.978658,0.8,3.25,8
0.35,7,-1.57289,-0.145374,0.0,4.895267,0.747836,0.194651,26.622216,-57.826024,-85.377542,2.720718,0.538462,4.153846,0.35,13,100.0,18.5526,9.46,3.487753,0.8,2.75,39
0.35,8,-1.57289,-0.145374,0.0,4.895267,0.747836,0.194651,26.622216,-57.826024,-85.377542,2.720718,0.538462,4.153846,0.35,13,100.0,18.3195,9.38,3.481698,0.8,2.75,36
0.35,9,-1.865356,-0.158973,0.0,4.367825,0.732879,0.19618,26.922791,-57.70933,-86.543409,2.495347,0.533333,4.8,0.35,15,100.0,16.7716,6.73,3.23241,0.8,8.0,15
0.35,10,-1.90406,-0.159191,0.0,4.195594,0.708604,0.195097,27.233992,-57.519409,-86.377948,2.472503,0.5625,5.125,0.35,16,87.5,22.1222,7.38,3.147075,1.55,8.0,8
0.35,12,-1.850067,-0.152053,0.0,4.102147,0.696942,0.194961,28.296108,-54.800406,-84.056224,2.374728,0.529412,5.470588,0.35,17,88.24,13.3671,11.18,2.813414,0.8,3.75,47
0.35,14,-1.661037,-0.144349,0.0,4.106192,0.669859,0.180528,27.068257,-58.580938,-85.798094,2.298006,0.55,6.7,0.35,20,90.0,14.2041,8.85,2.873536,0.8,4.0,28
0.35,16,-1.818837,-0.142589,0.0,3.525179,0.622484,0.168948,26.309074,-60.444242,-87.077683,2.270561,0.615385,8.692308,0.35,26,84.62,8.4689,11.38,2.157016,0.8,4.25,40
0.35,18,-1.716824,-0.138425,0.0,3.649342,0.616077,0.163619,26.263736,-60.074933,-87.714765,2.309384,0.642857,9.321429,0.35,28,85.71,10.269,13.5,2.244673,0.8,7.75,50
0.35,20,-1.674379,-0.133792,0.0,3.494577,0.603813,0.15945,26.552259,-60.816291,-88.48955,2.198438,0.645161,10.322581,0.35,31,83.87,9.5095,11.06,2.28585,0.8,6.25,30
0.35,22,-1.576089,-0.127782,0.0,3.346677,0.585171,0.153255,26.570845,-62.189111,-88.92623,2.056066,0.6,11.571429,0.35,35,82.86,12.5998,19.26,2.147387,1.25,6.0,50
0.35,25,-1.486522,-0.1229,0.0,3.251817,0.577592,0.146292,26.728584,-61.544355,-88.914687,2.038415,0.65,13.075,0.35,40,85.0,7.1246,13.3,2.214278,0.8,5.75,42
0.35,28,-1.437474,-0.115787,0.0,2.971975,0.538357,0.135578,26.634739,-62.617757,-89.777218,1.905086,0.588235,16.117647,0.35,51,82.35,6.4692,12.22,2.142755,0.8,8.0,37
0.35,30,-1.420607,-0.111788,0.0,2.874154,0.529356,0.133717,26.843318,-62.46117,-90.380033,1.841132,0.596491,17.526316,0.35,57,78.95,8.9475,16.6,1.929122,1.25,6.0,46
0.35,35,-1.291006,-0.10441,0.0,3.015014,0.51003,0.124974,26.447239,-62.815552,-90.384794,1.810946,0.585714,20.414286,0.35,70,75.71,4.9541,12.6,1.711312,0.8,7.25,40
0.35,40,-1.247353,-0.099627,0.0,2.985764,0.494937,0.122421,27.103198,-61.077282,-89.111613,1.801544,0.5875,22.6,0.35,80,80.0,7.1048,18.85,1.696949,1.55,6.5,39
0.35,45,-1.223117,-0.098649,0.0,2.998593,0.499132,0.119717,26.754578,-61.816296,-89.27022,1.849518,0.586207,24.149425,0.35,87,73.56,5.2178,19.94,1.558528,1.5,7.5,40
0.35,50,-1.167281,-0.09355,0.0,3.012547,0.483792,0.116622,26.799346,-61.746233,-88.527832,2.223179,0.628866,26.659794,0.35,97,70.1,4.5729,22.11,1.463165,1.6,7.5,44
0.4,4,-1.660473,-0.158846,0.0,6.485149,0.722048,0.213674,21.705695,-69.794945,-89.351501,2.855089,0.428571,3.142857,0.4,7,100.0,24.3959,11.71,4.425427,0.75,5.25,28
0.4,5,-1.660473,-0.158846,0.0,6.485149,0.722048,0.213674,21.705695,-69.794945,-89.351501,2.855089,0.428571,3.142857,0.4,7,100.0,21.843,12.86,4.32463,0.75,1.25,35
0.4,6,-1.660473,-0.158846,0.0,6.485149,0.722048,0.213674,21.705695,-69.794945,-89.351501,2.855089,0.428571,3.142857,0.4,7,100.0,30.9564,17.57,3.901507,1.5,1.25,46
0.4,7,-1.739297,-0.152708,0.0,6.157018,0.70087,0.210682,23.192076,-65.545328,-87.891302,2.717125,0.5,3.625,0.4,8,100.0,18.4093,10.88,3.818889,0.7,3.0,42
0.4,8,-1.739297,-0.152708,0.0,6.157018,0.70087,0.210682,23.192076,-65.545328,-87.891302,2.717125,0.5,3.625,0.4,8,100.0,19.3245,12.0,3.835613,0.75,4.0,42
0.4,9,-1.739297,-0.152708,0.0,6.157018,0.70087,0.210682,23.192076,-65.545328,-87.891302,2.717125,0.5,3.625,0.4,8,87.5,18.1107,10.12,3.816635,0.7,4.25,26
0.4,10,-2.24142,-0.175297,0.0,5.616506,0.702909,0.214488,23.767063,-64.113248,-88.300639,2.526696,0.444444,4.333333,0.4,9,100.0,25.5645,14.89,3.626336,1.6,2.0,43
0.4,12,-2.115896,-0.161552,0.0,5.315554,0.683652,0.212318,25.919353,-58.831559,-84.16144,2.35506,0.4,5.0,0.4,10,90.0,21.1897,18.1,3.22183,1.55,3.0,45
0.4,14,-1.923542,-0.156104,0.0,5.255023,0.666967,0.20171,25.135503,-61.135171,-84.591208,2.410799,0.454545,5.818182,0.4,11,90.91,19.5305,12.36,3.211222,1.35,3.25,28
0.4,16,-1.959273,-0.143808,0.0,4.536659,0.644522,0.179523,23.229401,-66.421033,-86.156828,2.41361,0.533333,8.533333,0.4,15,66.67,15.0345,6.93,2.616559,1.35,5.0,8
0.4,18,-2.193939,-0.155797,0.0,4.335835,0.645426,0.183508,23.645459,-64.936228,-86.779489,2.308539,0.5,9.125,0.4,16,93.75,18.6985,19.81,2.650131,1.4500000000000002,5.0,49
0.4,20,-1.950168,-0.15691,0.0,4.221284,0.633257,0.17914,23.828043,-63.568373,-86.007012,2.33727,0.555556,10.277778,0.4,18,83.33,14.1795,14.56,2.982647,1.4,6.5,35
0.4,22,-1.844614,-0.148497,0.0,3.9769,0.622235,0.17181,24.631207,-62.664874,-86.504836,2.171975,0.571429,11.952381,0.4,21,90.48,12.7322,18.1,2.792455,1.05,6.75,49
0.4,25,-1.83617,-0.14421,0.0,3.767843,0.612941,0.166105,24.966567,-62.96763,-87.565603,2.104689,0.608696,12.956522,0.4,23,78.26,9.4077,18.48,2.527576,1.05,6.25,46
0.4,28,-1.694647,-0.129785,0.0,3.426411,0.580387,0.149003,25.598811,-62.56149,-89.069763,1.90567,0.580645,16.580645,0.4,31,77.42,8.1653,22.26,2.135094,1.4500000000000002,6.5,49
0.4,30,-1.733339,-0.125822,0.0,3.148254,0.557397,0.145584,25.711192,-64.716123,-89.667633,1.858442,0.615385,19.230769,0.4,39,76.92,6.9796,17.0,2.190617,1.05,7.0,46
0.4,35,-1.519561,-0.11663,0.0,3.435514,0.555028,0.137167,25.242471,-65.200596,-90.015619,1.85327,0.632653,21.918367,0.4,49,79.59,7.0179,18.82,1.971153,1.2000000000000002,8.0,50
0.4,40,-1.450935,-0.10839,0.0,3.351076,0.523991,0.132676,26.698924,-61.397404,-88.322907,1.835869,0.627119,24.559322,0.4,59,71.19,4.0361,15.71,1.788383,1.35,6.5,34
0.4,45,-1.420086,-0.106154,0.0,3.252366,0.520666,0.129246,26.324112,-62.175137,-88.591139,1.937856,0.632353,26.897059,0.4,68,69.12,2.7837,16.13,1.779152,1.4,7.5,36
0.4,50,-1.354439,-0.101278,0.0,3.122042,0.5122,0.123753,26.537596,-61.037063,-88.350903,2.124162,0.64557,29.772152,0.4,79,77.22,5.1978,19.82,1.763958,1.4,7.5,50
